logged_at_utc,event,symbol,expiry,window_from,window_to,option_type,strike,instrument_symbol,instrument_token,candles_count,min_required_candles,avg_volume,min_avg_volume,previous_candle_time,candle_time,candle_open,candle_high,candle_low,candle_close,previous_close,current_close,price_multiplier,threshold_upper,change_percent,comparison,signal_detected,skip_reason,note
2026-03-05T11:43:52.799757Z,rebalance_cmp_selected,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,,,,,,,,,,,,,,,,,1.7,,,,,,cmp=7500.0000;source=strike_universe_fallback
2026-03-05T11:43:52.792583Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,14600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:52.805792Z,rebalance_cmp_selected,ABB,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,,,,,,,,,,,,,,,,,1.7,,,,,,cmp=5400.0000;source=strike_universe_fallback
2026-03-05T11:43:52.999409Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,7500.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:52.969734Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,12800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:52.961952Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,21000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:53.025446Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,14800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:53.313999Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,7600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:53.167300Z,scan_strike,ABB,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5400.0,ABB30MAR265400CE,57297,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T11:43:53.417500Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,13000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:53.425519Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,15000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:53.425572Z,rebalance_cmp_selected,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,,,,,,,,,,,,,,,,,1.7,,,,,,cmp=7650.0000;source=strike_universe_fallback
2026-03-05T11:43:53.426582Z,rebalance_cmp_selected,ALKEM,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,,,,,,,,,,,,,,,,,1.7,,,,,,cmp=5625.0000;source=strike_universe_fallback
2026-03-05T11:43:53.426582Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,21200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:53.481454Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,7700.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:53.793374Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,13200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:53.842561Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,15200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:53.889298Z,scan_strike,ALKEM,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5650.0,ALKEM30MAR265650CE,78962,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T11:43:54.046386Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,7700.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:54.062918Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,21400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:54.074493Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,7800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:54.123450Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,15400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:54.201339Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,13400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:54.357241Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,7800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:54.404953Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,21600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:54.452097Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,7900.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:54.757715Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,15600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:54.840582Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,13600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:54.672616Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,7900.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:54.816001Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,21800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:55.004284Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,15800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:55.185887Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:55.184888Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,920000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:55.185887Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,22000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:55.100298Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:55.223955Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,16000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:55.612986Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8100.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:55.571435Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8100.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:55.727873Z,skip_strike,ABB,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5400.0,ABB30MAR265400CE,57297,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T11:43:55.709292Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,16200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:55.834307Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:55.756997Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,940000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:55.611531Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,22200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:55.974750Z,scan_strike,ABB,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5450.0,ABB30MAR265450CE,75301,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T11:43:56.100937Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:56.131984Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,16400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:56.154002Z,rebalance_cmp_selected,ABCAPITAL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,,,,,,,,,,,,,,,,,1.7,,,,,,cmp=34500.0000;source=strike_universe_fallback
2026-03-05T11:43:56.155448Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8300.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:56.194071Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,960000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:56.255575Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,22400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:56.589121Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,980000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:56.584615Z,scan_strike,ABCAPITAL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,34500.0,ABCAPITAL30MAR26345CE,75790,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T11:43:56.587613Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,16600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:56.587613Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:56.521738Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8300.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:56.647389Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,22600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:56.882666Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,1000000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:56.900650Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,16800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:56.915196Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8500.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:56.929255Z,skip_strike,ALKEM,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5650.0,ALKEM30MAR265650CE,78962,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T11:43:56.966711Z,scan_strike,ALKEM,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5700.0,ALKEM30MAR265700CE,62533,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T11:43:57.064132Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:57.189175Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,12400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:57.300748Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,22800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:57.367231Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,17000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:57.417695Z,skip_strike,ABB,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5450.0,ABB30MAR265450CE,75301,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T11:43:57.442264Z,scan_strike,ABB,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5500.0,ABB30MAR265500CE,57299,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T11:43:57.501867Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:57.574053Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,12200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:57.613321Z,skip_strike,ALKEM,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5700.0,ALKEM30MAR265700CE,62533,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T11:43:57.661192Z,scan_strike,ALKEM,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5750.0,ALKEM30MAR265750CE,78964,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T11:43:57.717894Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8500.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:57.727443Z,skip_strike,ABCAPITAL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,34500.0,ABCAPITAL30MAR26345CE,75790,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T11:43:57.727443Z,scan_strike,ABCAPITAL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,35000.0,ABCAPITAL30MAR26350CE,57604,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T11:43:57.815094Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,17200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:57.901085Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,12000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:57.977891Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,23000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:58.115972Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8700.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:58.212252Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,11800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:58.284727Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,17400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:58.383650Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:58.494584Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,23200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:58.569368Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,11600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:58.609730Z,skip_strike,ABB,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5500.0,ABB30MAR265500CE,57299,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T11:43:58.680200Z,skip_strike,ALKEM,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5750.0,ALKEM30MAR265750CE,78964,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T11:43:58.706587Z,scan_strike,ABB,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5550.0,ABB30MAR265550CE,75304,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T11:43:58.774089Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,17600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:58.843783Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:58.938232Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,11400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:59.094213Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8700.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:59.115560Z,scan_strike,ALKEM,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5800.0,ALKEM30MAR265800CE,62536,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T11:43:59.175259Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,23400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:59.249556Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,11200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:59.334049Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,18000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:59.424903Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8900.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:59.471838Z,skip_strike,ABB,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5550.0,ABB30MAR265550CE,75304,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T11:43:59.569313Z,skip_strike,ABCAPITAL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,35000.0,ABCAPITAL30MAR26350CE,57604,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T11:43:59.569313Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,11000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:59.582142Z,scan_strike,ABCAPITAL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,35500.0,ABCAPITAL30MAR26355CE,75792,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T11:43:59.702233Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,14400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:59.778081Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,23600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:59.853476Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:59.944483Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,10800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:43:59.957656Z,scan_strike,ABB,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5600.0,ABB30MAR265600CE,57301,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T11:44:00.039287Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,9000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:44:00.052818Z,skip_strike,ALKEM,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5800.0,ALKEM30MAR265800CE,62536,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T11:44:00.074832Z,scan_strike,ALKEM,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5850.0,ALKEM30MAR265850CE,78966,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T11:44:00.194745Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,10600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:44:00.264506Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,14200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:44:00.372036Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,23800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T11:44:00.458149Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8900.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
