logged_at_utc,event,symbol,expiry,window_from,window_to,option_type,strike,instrument_symbol,instrument_token,candles_count,min_required_candles,avg_volume,min_avg_volume,previous_candle_time,candle_time,candle_open,candle_high,candle_low,candle_close,previous_close,current_close,price_multiplier,threshold_upper,change_percent,comparison,signal_detected,skip_reason,note
2026-03-05T12:01:09.043702Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,21600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:09.154940Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,940000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:09.249403Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,15600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:09.505955Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,7800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:09.546201Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,15800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:09.577749Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,960000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:09.505955Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8100.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:09.531064Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,21800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:09.785922Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,980000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:09.864009Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,7900.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:09.954958Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,16000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:10.206003Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:10.206003Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,22000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:10.171833Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,1000000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:10.250962Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,16200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:10.250962Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:10.547591Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8100.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:10.579182Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,12400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:10.801396Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:10.783304Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,22200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:10.801396Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8300.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:10.751617Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,16400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:10.861642Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,12200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:10.955114Z,skip_strike,ALKEM,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5650.0,ALKEM30MAR265650CE,78962,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T12:01:11.253184Z,scan_strike,ALKEM,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5700.0,ALKEM30MAR265700CE,62533,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T12:01:11.251215Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8300.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:11.268207Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,22400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:11.253184Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,12000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:11.254184Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:11.518804Z,skip_strike,ABB,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5400.0,ABB30MAR265400CE,57297,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T12:01:11.580173Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,16600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:11.659813Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,22600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:11.621767Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:11.641788Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,11800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:11.786060Z,scan_strike,ABB,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5450.0,ABB30MAR265450CE,75301,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T12:01:12.001110Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8500.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:12.002140Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,16800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:12.003109Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8500.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:12.004141Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,22800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:12.005114Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,11600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:12.304173Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:12.429628Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:12.527248Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,17000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:12.540761Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,11400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:12.556333Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8700.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:12.651549Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,23000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:12.887001Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8700.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:12.888002Z,skip_strike,ABCAPITAL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,34500.0,ABCAPITAL30MAR26345CE,75790,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T12:01:12.934350Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,17200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:12.965035Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,11200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:13.043412Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,23200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:13.137119Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:13.161207Z,scan_strike,ABCAPITAL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,35000.0,ABCAPITAL30MAR26350CE,57604,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T12:01:13.357358Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,11000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:13.355120Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,17400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:13.292921Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:13.431989Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,23400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:13.639675Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,10800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:13.590072Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8900.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:13.761366Z,skip_strike,ALKEM,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5700.0,ALKEM30MAR265700CE,62533,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T12:01:13.793203Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,17600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:13.936202Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,10600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:14.078067Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,9000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:14.014916Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,23600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:14.173351Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,18000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:13.983315Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,8900.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:14.023979Z,scan_strike,ALKEM,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5750.0,ALKEM30MAR265750CE,78964,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T12:01:14.441623Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,10400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:14.566266Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,14400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:14.486230Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,9100.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:14.519628Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,9000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:14.629318Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,23800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:14.644898Z,skip_strike,360ONE,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,10200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:14.644898Z,rebalance_cmp_selected,360ONE,2026-03-30,2026-03-05T00:00:00.999999,2026-03-05T17:30:53.423403,,,,,,,,,,,,,,,,,1.7,,,,,,cmp=12400.0000;source=strike_universe_fallback
2026-03-05T12:01:14.774776Z,skip_strike,ADANIENSOL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,9200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:14.839059Z,skip_strike,ABB,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5450.0,ABB30MAR265450CE,75301,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T12:01:14.863084Z,scan_strike,ABB,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,5500.0,ABB30MAR265500CE,57299,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T12:01:14.942864Z,skip_strike,360ONE,2026-03-30,2026-03-05T00:00:00.999999,2026-03-05T17:30:53.423403,CE,12400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:15.012323Z,skip_strike,ADANIPORTS,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,PE,14200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:15.150197Z,skip_strike,ABCAPITAL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,35000.0,ABCAPITAL30MAR26350CE,57604,0,5,,,,,,,,,,,1.7,,,,,insufficient_candles,
2026-03-05T12:01:15.150197Z,scan_strike,ABCAPITAL,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,35500.0,ABCAPITAL30MAR26355CE,75792,,,,,,,,,,,,,1.7,,,,,,
2026-03-05T12:01:15.164743Z,skip_strike,ADANIENT,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,24000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-03-05T12:01:15.247590Z,skip_strike,ADANIGREEN,2026-03-30,2026-03-04T00:00:00,2026-03-04T23:59:59.999999,CE,9100.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
